-163.5,25.298828125,-23.681640625,0.711181640625,0.464233398438,-0.0488891601562,,,,,,,,,,,,
-154.5703125,11.1572265625,-4.9814453125,0.782958984375,0.450866699219,-0.0130920410156,10047.7771382,63200.3288955,193245.558412,4.19444477302e-05,5.04454096273e-08,2.59487988441e-06,8.4189901135,13.3328298156,17.63071322,0.0676723286682,0.0126022448795,0.0337498475884
-126.276367188,-1.9345703125,9.4189453125,0.830902099609,0.453369140625,-0.00100708007812,17997550.2237,155.469069796,43752.7026417,4.1306116474e-05,8.11752443042e-06,4.04663752996e-05,54.7703920475,2.96929605381,12.1616842092,0.067413378431,0.0448847077902,0.067068111448
-48.8193359375,2.2646484375,-7.7802734375,0.735565185547,0.516845703125,-0.0958557128906,17997550.2237,155.469069796,43752.7026417,4.1306116474e-05,8.11752443042e-06,4.04663752996e-05,54.7703920475,2.96929605381,12.1616842092,0.067413378431,0.0448847077902,0.067068111448
3.23046875,9.20963541667,-14.6354166667,0.705485026042,0.552530924479,-0.167317708333,96013.8512014,14943.1395656,96096.6306782,0.000211972154984,1.45464890523e-06,8.08439734156e-13,14.8021899691,9.29721692736,14.8053794089,0.101464052659,0.0292033078872,0.000797359942311
-14.8984375,20.5963541667,3.49739583333,0.829752604167,0.516764322917,-0.168294270833,96013.8512014,14943.1395656,96096.6306782,0.000211972154984,1.45464890523e-06,8.08439734156e-13,14.8021899691,9.29721692736,14.8053794089,0.101464052659,0.0292033078872,0.000797359942311
-26.984375,28.1875,15.5859375,0.91259765625,0.492919921875,-0.1689453125,2.08092387766e-09,1.45519152284e-11,2.91038304567e-11,5.42101086243e-20,0.0,0.0,0.0,0.0,4.12953092472e-07,0.0,0.0,0.0
-6.765625,10.01953125,79.8046875,1.12084960938,0.566650390625,-0.104736328125,2.08092387766e-09,1.45519152284e-11,2.91038304567e-11,5.42101086243e-20,0.0,0.0,0.0,0.0,4.12953092472e-07,0.0,0.0,0.0
13.453125,-8.1484375,144.0234375,1.3291015625,0.640380859375,-0.04052734375,2.08092387766e-09,1.45519152284e-11,2.91038304567e-11,5.42101086243e-20,0.0,0.0,0.0,0.0,4.12953092472e-07,0.0,0.0,0.0
-10.10546875,-13.81640625,93.7578125,1.06640625,0.463012695312,-0.020263671875,2.08092387766e-09,1.45519152284e-11,2.91038304567e-11,5.42101086243e-20,0.0,0.0,0.0,0.0,4.12953092472e-07,0.0,0.0,0.0
-32.318359375,-14.8203125,33.9111328125,0.821197509766,0.315185546875,0.00543212890625,419.765762691,60571.372643,1078607.02849,1.19681966827e-05,9.74791332737e-05,1.1145260892e-07,3.80622322061,13.1919608865,27.0993149618,0.0494594953149,0.0835546098863,0.0153643807436
-26.935546875,3.8359375,-4.4130859375,0.891143798828,0.433349609375,0.0271606445312,419.765762691,60571.372643,1078607.02849,1.19681966827e-05,9.74791332737e-05,1.1145260892e-07,3.80622322061,13.1919608865,27.0993149618,0.0494594953149,0.0835546098863,0.0153643807436
-1.046875,0.5234375,-43.9599609375,0.981781005859,0.427825927734,-0.0142822265625,29183673.4093,11477968.097,1743820.55549,0.000271918946249,0.0100561305617,0.0014226391568,61.8055520931,48.9450475103,30.5575090635,0.107982248934,0.26628716064,0.16331128296
86.359375,-68.6953125,-87.1748046875,1.1344909668,0.0512390136719,-0.245239257812,29183673.4093,11477968.097,1743820.55549,0.000271918946249,0.0100561305617,0.0014226391568,61.8055520931,48.9450475103,30.5575090635,0.107982248934,0.26628716064,0.16331128296
132.142578125,-107.881835938,-120.314453125,1.27160644531,-0.155181884766,-0.373352050781,19559919.9525,3358827.68453,36.0549961049,3.32917871049e-05,0.00427469506643,0.000529795135124,55.9222027027,35.9989167156,2.06055335455,0.0638743918552,0.215015013664,0.127576150219
53.056640625,-56.9716796875,-123.228515625,1.36193847656,0.148895263672,-0.192932128906,19559919.9525,3358827.68453,36.0549961049,3.32917871049e-05,0.00427469506643,0.000529795135124,55.9222027027,35.9989167156,2.06055335455,0.0638743918552,0.215015013664,0.127576150219
