;avg_gyro-alpha;avg_gyro-beta;avg_gyro-gamma;avg_ax;avg_ay;avg_az;min_gyro-alpha;min_gyro-beta;min_gyro-gamma;min_ax;min_ay;min_az;max_gyro-alpha;max_gyro-beta;max_gyro-gamma;max_ax;max_ay;max_az
2017-02-20 18:57:14.500;-16.98046875;17.3125;-47.28125;-0.107055664062;-0.671020507812;0.80908203125;-28.109375;-23.140625;-69.0078125;-0.143310546875;-0.7373046875;0.777587890625;-5.8515625;57.765625;-25.5546875;-0.07080078125;-0.604736328125;0.840576171875
2017-02-20 18:57:15.000;-28.109375;57.765625;-69.0078125;-0.07080078125;-0.604736328125;0.840576171875;-28.109375;57.765625;-69.0078125;-0.07080078125;-0.604736328125;0.840576171875;-28.109375;57.765625;-69.0078125;-0.07080078125;-0.604736328125;0.840576171875
2017-02-20 18:57:15.500;-14.57421875;24.17578125;-18.5859375;-0.0504150390625;-0.678466796875;0.656127929688;-28.109375;-9.4140625;-69.0078125;-0.07080078125;-0.752197265625;0.4716796875;-1.0390625;57.765625;31.8359375;-0.030029296875;-0.604736328125;0.840576171875
2017-02-20 18:57:16.000;-1.0390625;-9.4140625;31.8359375;-0.030029296875;-0.752197265625;0.4716796875;-1.0390625;-9.4140625;31.8359375;-0.030029296875;-0.752197265625;0.4716796875;-1.0390625;-9.4140625;31.8359375;-0.030029296875;-0.752197265625;0.4716796875
2017-02-20 18:57:16.500;-128.51953125;89.90234375;38.66015625;0.40234375;-0.449462890625;-0.008544921875;-256.0;-9.4140625;31.8359375;-0.030029296875;-0.752197265625;-0.48876953125;-1.0390625;189.21875;45.484375;0.834716796875;-0.146728515625;0.4716796875
2017-02-20 18:57:17.000;-256.0;189.21875;45.484375;0.834716796875;-0.146728515625;-0.48876953125;-256.0;189.21875;45.484375;0.834716796875;-0.146728515625;-0.48876953125;-256.0;189.21875;45.484375;0.834716796875;-0.146728515625;-0.48876953125
2017-02-20 18:57:17.500;-127.875;94.6171875;24.109375;0.40869140625;-0.0712890625;-0.745361328125;-256.0;0.015625;2.734375;-0.017333984375;-0.146728515625;-1.001953125;0.25;189.21875;45.484375;0.834716796875;0.004150390625;-0.48876953125
2017-02-20 18:57:18.000;0.25;0.015625;2.734375;-0.017333984375;0.004150390625;-1.001953125;0.25;0.015625;2.734375;-0.017333984375;0.004150390625;-1.001953125;0.25;0.015625;2.734375;-0.017333984375;0.004150390625;-1.001953125
2017-02-20 18:57:18.500;0.26953125;-1.1328125;2.609375;0.012939453125;0.036865234375;-1.02661132812;0.25;-2.28125;2.484375;-0.017333984375;0.004150390625;-1.05126953125;0.2890625;0.015625;2.734375;0.043212890625;0.069580078125;-1.001953125
2017-02-20 18:57:19.000;0.2890625;-2.28125;2.484375;0.043212890625;0.069580078125;-1.05126953125;0.2890625;-2.28125;2.484375;0.043212890625;0.069580078125;-1.05126953125;0.2890625;-2.28125;2.484375;0.043212890625;0.069580078125;-1.05126953125
2017-02-20 18:57:19.500;0.55859375;-1.16015625;2.51171875;0.0330810546875;0.0438232421875;-1.02331542969;0.2890625;-2.28125;2.484375;0.02294921875;0.01806640625;-1.05126953125;0.828125;-0.0390625;2.5390625;0.043212890625;0.069580078125;-0.995361328125
2017-02-20 18:57:20.000;0.828125;-0.0390625;2.5390625;0.02294921875;0.01806640625;-0.995361328125;0.828125;-0.0390625;2.5390625;0.02294921875;0.01806640625;-0.995361328125;0.828125;-0.0390625;2.5390625;0.02294921875;0.01806640625;-0.995361328125
2017-02-20 18:57:20.500;0.828125;-0.9609375;2.671875;0.0330810546875;0.0306396484375;-1.00817871094;0.828125;-1.8828125;2.5390625;0.02294921875;0.01806640625;-1.02099609375;0.828125;-0.0390625;2.8046875;0.043212890625;0.043212890625;-0.995361328125
2017-02-20 18:57:21.000;0.828125;-1.8828125;2.8046875;0.043212890625;0.043212890625;-1.02099609375;0.828125;-1.8828125;2.8046875;0.043212890625;0.043212890625;-1.02099609375;0.828125;-1.8828125;2.8046875;0.043212890625;0.043212890625;-1.02099609375
2017-02-20 18:57:21.500;0.18359375;-0.83203125;2.64453125;0.015869140625;0.0418701171875;-1.0;-0.4609375;-1.8828125;2.484375;-0.011474609375;0.04052734375;-1.02099609375;0.828125;0.21875;2.8046875;0.043212890625;0.043212890625;-0.97900390625
2017-02-20 18:57:22.000;-0.4609375;0.21875;2.484375;-0.011474609375;0.04052734375;-0.97900390625;-0.4609375;0.21875;2.484375;-0.011474609375;0.04052734375;-0.97900390625;-0.4609375;0.21875;2.484375;-0.011474609375;0.04052734375;-0.97900390625
2017-02-20 18:57:22.500;-0.34765625;-0.59765625;3.27734375;0.0244140625;0.0032958984375;-0.995727539065;-0.4609375;-1.4140625;2.484375;-0.011474609375;-0.033935546875;-1.01245117188;-0.234375;0.21875;4.0703125;0.060302734375;0.04052734375;-0.97900390625
2017-02-20 18:57:23.000;-0.234375;-1.4140625;4.0703125;0.060302734375;-0.033935546875;-1.01245117188;-0.234375;-1.4140625;4.0703125;0.060302734375;-0.033935546875;-1.01245117188;-0.234375;-1.4140625;4.0703125;0.060302734375;-0.033935546875;-1.01245117188
2017-02-20 18:57:23.500;-0.2578125;-0.60546875;3.33984375;0.03466796875;-0.0523681640625;-1.00964355469;-0.28125;-1.4140625;2.609375;0.009033203125;-0.07080078125;-1.01245117188;-0.234375;0.203125;4.0703125;0.060302734375;-0.033935546875;-1.0068359375
2017-02-20 18:57:24.000;-0.28125;0.203125;2.609375;0.009033203125;-0.07080078125;-1.0068359375;-0.28125;0.203125;2.609375;0.009033203125;-0.07080078125;-1.0068359375;-0.28125;0.203125;2.609375;0.009033203125;-0.07080078125;-1.0068359375
2017-02-20 18:57:24.500;-0.0390625;-0.125;2.95703125;0.0218505859375;0.0035400390625;-1.00341796875;-0.28125;-0.453125;2.609375;0.009033203125;-0.07080078125;-1.0068359375;0.203125;0.203125;3.3046875;0.03466796875;0.077880859375;-1.0
2017-02-20 18:57:25.000;0.203125;-0.453125;3.3046875;0.03466796875;0.077880859375;-1.0;0.203125;-0.453125;3.3046875;0.03466796875;0.077880859375;-1.0;0.203125;-0.453125;3.3046875;0.03466796875;0.077880859375;-1.0
2017-02-20 18:57:25.500;0.44140625;-0.375;3.63671875;0.02880859375;0.0455322265625;-1.01135253906;0.203125;-0.453125;3.3046875;0.02294921875;0.01318359375;-1.02270507812;0.6796875;-0.296875;3.96875;0.03466796875;0.077880859375;-1.0
2017-02-20 18:57:26.000;0.6796875;-0.296875;3.96875;0.02294921875;0.01318359375;-1.02270507812;0.6796875;-0.296875;3.96875;0.02294921875;0.01318359375;-1.02270507812;0.6796875;-0.296875;3.96875;0.02294921875;0.01318359375;-1.02270507812
2017-02-20 18:57:26.000;0.6796875;-0.296875;3.96875;0.02294921875;0.01318359375;-1.02270507812;0.6796875;-0.296875;3.96875;0.02294921875;0.01318359375;-1.02270507812;0.6796875;-0.296875;3.96875;0.02294921875;0.01318359375;-1.02270507812
2017-02-20 18:57:26.500;0.94140625;-0.14453125;3.59765625;0.029052734375;0.017578125;-1.02429199218;0.6796875;-0.296875;3.2265625;0.02294921875;0.01318359375;-1.02587890625;1.203125;0.0078125;3.96875;0.03515625;0.02197265625;-1.02270507812
2017-02-20 18:57:27.000;1.203125;0.0078125;3.2265625;0.03515625;0.02197265625;-1.02587890625;1.203125;0.0078125;3.2265625;0.03515625;0.02197265625;-1.02587890625;1.203125;0.0078125;3.2265625;0.03515625;0.02197265625;-1.02587890625
2017-02-20 18:57:27.500;0.55078125;-0.328125;3.43359375;0.0113525390625;0.029541015625;-1.00207519531;-0.1015625;-0.6640625;3.2265625;-0.012451171875;0.02197265625;-1.02587890625;1.203125;0.0078125;3.640625;0.03515625;0.037109375;-0.978271484375
