timestamp;gyro-alpha;gyro-beta;gyro-gamma;accel-x;accel-y;accel-z
1489432305896;0.171875;-1.7265625;5.1171875;0.026123046875;0.249267578125;-0.9931640625
1489432306036;0.171875;-1.7265625;5.1171875;0.026123046875;0.249267578125;-0.9931640625
1489432306176;0.46875;0.671875;4.796875;-0.00927734375;0.247802734375;-0.982177734375
1489432306316;0.46875;0.671875;4.796875;-0.00927734375;0.247802734375;-0.982177734375
1489432306456;0.46875;0.671875;4.796875;-0.00927734375;0.247802734375;-0.982177734375
1489432306596;0.46875;0.671875;4.796875;-0.00927734375;0.247802734375;-0.982177734375
1489432306736;0.46875;0.671875;4.796875;-0.00927734375;0.247802734375;-0.982177734375
1489432306876;0.46875;0.671875;4.796875;-0.00927734375;0.247802734375;-0.982177734375
1489432307016;0.46875;0.671875;4.796875;-0.00927734375;0.247802734375;-0.982177734375
1489432307162;2.140625;-1.21875;2.984375;-0.123291015625;0.247314453125;-0.969482421875
1489432307296;2.140625;-1.21875;2.984375;-0.123291015625;0.247314453125;-0.969482421875
1489432307436;2.140625;-1.21875;2.984375;-0.123291015625;0.247314453125;-0.969482421875
1489432307576;2.140625;-1.21875;2.984375;-0.123291015625;0.247314453125;-0.969482421875
1489432307716;2.140625;-1.21875;2.984375;-0.123291015625;0.247314453125;-0.969482421875
1489432307856;2.140625;-1.21875;2.984375;-0.123291015625;0.247314453125;-0.969482421875
1489432307996;2.140625;-1.21875;2.984375;-0.123291015625;0.247314453125;-0.969482421875
1489432308142;2.140625;-1.21875;2.984375;-0.123291015625;0.247314453125;-0.969482421875
1489432308276;0.4140625;-0.1796875;4.8046875;-0.04541015625;0.189208984375;-0.983154296875
1489432308416;0.4140625;-0.1796875;4.8046875;-0.04541015625;0.189208984375;-0.983154296875
1489432308556;0.4140625;-0.1796875;4.8046875;-0.04541015625;0.189208984375;-0.983154296875
1489432308696;0.4140625;-0.1796875;4.8046875;-0.04541015625;0.189208984375;-0.983154296875
1489432308836;0.4140625;-0.1796875;4.8046875;-0.04541015625;0.189208984375;-0.983154296875
1489432308976;0.4140625;-0.1796875;4.8046875;-0.04541015625;0.189208984375;-0.983154296875
1489432309116;0.4140625;-0.1796875;4.8046875;-0.04541015625;0.189208984375;-0.983154296875
