;timestamp;gyro-alpha;gyro-beta;gyro-gamma;accel-x;accel-y;accel-z
215;1481373185055;-0.4140625;-0.1015625;2.2265625;-0.148681640625;-0.00927734375;0.951904296875
216;1481373185195;1.9765625;-0.7421875;3.6015625;-0.048828125;0.173583984375;0.92236328125
217;1481373185335;-0.7421875;-0.2890625;1.984375;-0.119140625;0.111328125;0.964111328125
218;1481373185482;2.484375;0.625;3.09375;-0.04736328125;0.0400390625;0.908447265625
219;1481373185615;0.515625;-0.3984375;4.0;-0.044189453125;0.036376953125;0.92138671875
220;1481373185755;-0.1328125;-0.5859375;5.203125;-0.095947265625;0.065673828125;0.876953125
221;1481373185895;0.703125;-0.90625;4.5546875;-0.095458984375;0.0498046875;0.958740234375
222;1481373186035;0.6953125;0.1484375;3.5390625;-0.13671875;0.028076171875;0.9443359375
223;1481373186175;2.3671875;2.046875;4.3125;-0.066650390625;0.01123046875;0.994140625
224;1481373186315;0.03125;1.6171875;2.8984375;-0.10400390625;0.01708984375;0.86962890625
225;1481373186455;0.671875;-0.4140625;4.578125;-0.052734375;0.09765625;0.88330078125
226;1481373186602;0.6953125;-1.234375;2.7734375;-0.1171875;0.15625;0.868408203125
227;1481373186735;0.46875;-0.1875;4.09375;-0.005615234375;0.11083984375;0.9072265625
228;1481373186875;0.8984375;0.390625;3.1875;-0.05615234375;0.0693359375;0.949951171875
229;1481373187015;0.75;0.3828125;3.796875;-0.07373046875;0.076904296875;0.908935546875
230;1481373187155;0.0078125;0.0390625;4.2265625;-0.0849609375;0.13427734375;0.952880859375
231;1481373187302;0.6875;1.015625;2.5;-0.009521484375;0.126220703125;0.928466796875
232;1481373187435;-0.578125;0.03125;3.953125;-0.103759765625;0.114501953125;0.884521484375
233;1481373187582;1.6875;1.71875;2.78125;-0.079833984375;0.09765625;0.872802734375
234;1481373187715;1.53125;-0.765625;2.875;-0.035400390625;0.081787109375;0.9052734375
235;1481373187855;0.015625;-1.1328125;3.7421875;-0.03125;0.0419921875;0.926025390625
236;1481373188002;1.8828125;0.3359375;4.2734375;-0.21337890625;0.0537109375;0.983154296875
237;1481373188135;1.015625;1.046875;3.359375;-0.0810546875;0.159423828125;0.95654296875
238;1481373188275;0.921875;-0.6171875;3.359375;-0.0830078125;0.148681640625;0.936767578125
239;1481373188415;0.203125;-0.6640625;3.265625;-0.008056640625;0.207763671875;0.849365234375
240;1481373188555;0.703125;0.6328125;3.6640625;-0.107666015625;0.064453125;0.91796875
241;1481373188695;1.265625;0.015625;3.4140625;-0.067626953125;0.103759765625;0.94140625
242;1481373188835;0.09375;-0.765625;3.15625;0.025390625;0.029052734375;0.956298828125
243;1481373188975;1.703125;0.078125;4.640625;-0.003173828125;0.10888671875;0.986083984375
244;1481373189122;0.0234375;0.1796875;2.7109375;-0.049560546875;-0.0146484375;0.91796875
