;timestamp;gyro-alpha;gyro-beta;gyro-gamma;accel-x;accel-y;accel-z
47;1481459594928;-0.046875;0.4609375;3.1796875;0.02978515625;0.002685546875;0.9775390625
48;1481459595068;-0.046875;0.4609375;3.1796875;0.02978515625;0.002685546875;0.9775390625
49;1481459595208;-0.046875;0.4609375;3.1796875;0.02978515625;0.002685546875;0.9775390625
50;1481459595348;-0.046875;0.4609375;3.1796875;0.02978515625;0.002685546875;0.9775390625
51;1481459595488;-0.046875;0.4609375;3.1796875;0.02978515625;0.002685546875;0.9775390625
52;1481459595628;-0.046875;0.4609375;3.1796875;0.02978515625;0.002685546875;0.9775390625
53;1481459595768;0.703125;-1.2421875;2.984375;0.04052734375;0.0302734375;1.02661132812
54;1481459595908;0.703125;-1.2421875;2.984375;0.04052734375;0.0302734375;1.02661132812
55;1481459596048;0.703125;-1.2421875;2.984375;0.04052734375;0.0302734375;1.02661132812
56;1481459596194;0.703125;-1.2421875;2.984375;0.04052734375;0.0302734375;1.02661132812
57;1481459596328;0.703125;-1.2421875;2.984375;0.04052734375;0.0302734375;1.02661132812
58;1481459596474;0.703125;-1.2421875;2.984375;0.04052734375;0.0302734375;1.02661132812
59;1481459596608;0.703125;-1.2421875;2.984375;0.04052734375;0.0302734375;1.02661132812
60;1481459596754;0.4921875;-0.2109375;3.6640625;0.02490234375;0.078857421875;1.0078125
61;1481459596888;0.4921875;-0.2109375;3.6640625;0.02490234375;0.078857421875;1.0078125
62;1481459597028;0.4921875;-0.2109375;3.6640625;0.02490234375;0.078857421875;1.0078125
63;1481459597168;0.4921875;-0.2109375;3.6640625;0.02490234375;0.078857421875;1.0078125
64;1481459597308;0.4921875;-0.2109375;3.6640625;0.02490234375;0.078857421875;1.0078125
65;1481459597448;0.4921875;-0.2109375;3.6640625;0.02490234375;0.078857421875;1.0078125
66;1481459597588;0.4921875;-0.2109375;3.6640625;0.02490234375;0.078857421875;1.0078125
67;1481459597728;0.3671875;-0.375;2.7890625;0.016845703125;0.017333984375;0.998046875
68;1481459597868;0.3671875;-0.375;2.7890625;0.016845703125;0.017333984375;0.998046875
69;1481459598008;0.3671875;-0.375;2.7890625;0.016845703125;0.017333984375;0.998046875
70;1481459598148;0.3671875;-0.375;2.7890625;0.016845703125;0.017333984375;0.998046875
71;1481459598288;0.3671875;-0.375;2.7890625;0.016845703125;0.017333984375;0.998046875
72;1481459598428;0.3671875;-0.375;2.7890625;0.016845703125;0.017333984375;0.998046875
73;1481459598574;0.3671875;-0.375;2.7890625;0.016845703125;0.017333984375;0.998046875
74;1481459598708;0.7109375;-1.84375;2.5078125;-0.00244140625;-0.001708984375;0.966552734375
75;1481459598848;0.7109375;-1.84375;2.5078125;-0.00244140625;-0.001708984375;0.966552734375
76;1481459598994;0.7109375;-1.84375;2.5078125;-0.00244140625;-0.001708984375;0.966552734375
77;1481459599128;0.7109375;-1.84375;2.5078125;-0.00244140625;-0.001708984375;0.966552734375
78;1481459599268;0.7109375;-1.84375;2.5078125;-0.00244140625;-0.001708984375;0.966552734375
79;1481459599408;0.7109375;-1.84375;2.5078125;-0.00244140625;-0.001708984375;0.966552734375
80;1481459599554;0.7109375;-1.84375;2.5078125;-0.00244140625;-0.001708984375;0.966552734375
81;1481459599688;0.7109375;-1.84375;2.5078125;-0.00244140625;-0.001708984375;0.966552734375
82;1481459599828;-0.328125;-1.703125;2.3203125;-0.0234375;-0.0087890625;0.979736328125
83;1481459599974;-0.328125;-1.703125;2.3203125;-0.0234375;-0.0087890625;0.979736328125
84;1481459600108;-0.328125;-1.703125;2.3203125;-0.0234375;-0.0087890625;0.979736328125
85;1481459600254;-0.328125;-1.703125;2.3203125;-0.0234375;-0.0087890625;0.979736328125
86;1481459600388;-0.328125;-1.703125;2.3203125;-0.0234375;-0.0087890625;0.979736328125
87;1481459600528;-0.328125;-1.703125;2.3203125;-0.0234375;-0.0087890625;0.979736328125
88;1481459600668;-0.328125;-1.703125;2.3203125;-0.0234375;-0.0087890625;0.979736328125
89;1481459600808;1.4921875;-0.3046875;4.1171875;0.05615234375;0.064453125;0.943115234375
90;1481459600948;1.4921875;-0.3046875;4.1171875;0.05615234375;0.064453125;0.943115234375
91;1481459601088;1.4921875;-0.3046875;4.1171875;0.05615234375;0.064453125;0.943115234375
92;1481459601228;1.4921875;-0.3046875;4.1171875;0.05615234375;0.064453125;0.943115234375
93;1481459601368;1.4921875;-0.3046875;4.1171875;0.05615234375;0.064453125;0.943115234375
94;1481459601508;1.4921875;-0.3046875;4.1171875;0.05615234375;0.064453125;0.943115234375
95;1481459601654;1.4921875;-0.3046875;4.1171875;0.05615234375;0.064453125;0.943115234375
96;1481459601788;0.6796875;0.3359375;3.9296875;-0.000244140625;0.0126953125;0.8837890625
97;1481459601928;0.6796875;0.3359375;3.9296875;-0.000244140625;0.0126953125;0.8837890625
98;1481459602068;0.6796875;0.3359375;3.9296875;-0.000244140625;0.0126953125;0.8837890625
99;1481459602208;0.6796875;0.3359375;3.9296875;-0.000244140625;0.0126953125;0.8837890625
100;1481459602348;0.6796875;0.3359375;3.9296875;-0.000244140625;0.0126953125;0.8837890625
101;1481459602488;0.6796875;0.3359375;3.9296875;-0.000244140625;0.0126953125;0.8837890625
102;1481459602628;0.6796875;0.3359375;3.9296875;-0.000244140625;0.0126953125;0.8837890625
103;1481459602768;0.34375;-0.7734375;4.9921875;-0.02880859375;-0.023681640625;0.975830078125
104;1481459602914;0.34375;-0.7734375;4.9921875;-0.02880859375;-0.023681640625;0.975830078125
105;1481459603048;0.34375;-0.7734375;4.9921875;-0.02880859375;-0.023681640625;0.975830078125
106;1481459603188;0.34375;-0.7734375;4.9921875;-0.02880859375;-0.023681640625;0.975830078125
107;1481459603328;0.34375;-0.7734375;4.9921875;-0.02880859375;-0.023681640625;0.975830078125
108;1481459603468;0.34375;-0.7734375;4.9921875;-0.02880859375;-0.023681640625;0.975830078125
109;1481459603608;0.34375;-0.7734375;4.9921875;-0.02880859375;-0.023681640625;0.975830078125
110;1481459603748;1.3359375;-0.546875;4.65625;0.0302734375;0.021240234375;0.946044921875
111;1481459603888;1.3359375;-0.546875;4.65625;0.0302734375;0.021240234375;0.946044921875
112;1481459604028;1.3359375;-0.546875;4.65625;0.0302734375;0.021240234375;0.946044921875
113;1481459604168;1.3359375;-0.546875;4.65625;0.0302734375;0.021240234375;0.946044921875
114;1481459604308;1.3359375;-0.546875;4.65625;0.0302734375;0.021240234375;0.946044921875
115;1481459604448;1.3359375;-0.546875;4.65625;0.0302734375;0.021240234375;0.946044921875
116;1481459604588;1.3359375;-0.546875;4.65625;0.0302734375;0.021240234375;0.946044921875
117;1481459604734;0.34375;-1.5703125;3.5625;0.05224609375;0.017578125;1.01782226562
118;1481459604868;0.34375;-1.5703125;3.5625;0.05224609375;0.017578125;1.01782226562
119;1481459605008;0.34375;-1.5703125;3.5625;0.05224609375;0.017578125;1.01782226562
120;1481459605148;0.34375;-1.5703125;3.5625;0.05224609375;0.017578125;1.01782226562
121;1481459605288;0.34375;-1.5703125;3.5625;0.05224609375;0.017578125;1.01782226562
122;1481459605428;0.34375;-1.5703125;3.5625;0.05224609375;0.017578125;1.01782226562
123;1481459605568;0.34375;-1.5703125;3.5625;0.05224609375;0.017578125;1.01782226562
124;1481459605708;-0.359375;0.7734375;2.1796875;0.0341796875;-0.023193359375;0.952880859375
125;1481459605848;-0.359375;0.7734375;2.1796875;0.0341796875;-0.023193359375;0.952880859375
126;1481459605994;-0.359375;0.7734375;2.1796875;0.0341796875;-0.023193359375;0.952880859375
127;1481459606128;-0.359375;0.7734375;2.1796875;0.0341796875;-0.023193359375;0.952880859375
128;1481459606268;-0.359375;0.7734375;2.1796875;0.0341796875;-0.023193359375;0.952880859375
129;1481459606408;-0.359375;0.7734375;2.1796875;0.0341796875;-0.023193359375;0.952880859375
130;1481459606548;-0.359375;0.7734375;2.1796875;0.0341796875;-0.023193359375;0.952880859375
131;1481459606688;-0.359375;0.7734375;2.1796875;0.0341796875;-0.023193359375;0.952880859375
132;1481459606834;0.6640625;-0.8359375;2.9375;0.010009765625;0.0087890625;1.00170898438
133;1481459606968;0.6640625;-0.8359375;2.9375;0.010009765625;0.0087890625;1.00170898438
134;1481459607108;0.6640625;-0.8359375;2.9375;0.010009765625;0.0087890625;1.00170898438
135;1481459607248;0.6640625;-0.8359375;2.9375;0.010009765625;0.0087890625;1.00170898438
136;1481459607458;0.6640625;-0.8359375;2.9375;0.010009765625;0.0087890625;1.00170898438
137;1481459607597;0.6640625;-0.8359375;2.9375;0.010009765625;0.0087890625;1.00170898438
138;1481459607737;0.2578125;-1.1484375;4.078125;-0.01171875;-0.012939453125;0.96484375
139;1481459607877;0.2578125;-1.1484375;4.078125;-0.01171875;-0.012939453125;0.96484375
140;1481459608017;0.2578125;-1.1484375;4.078125;-0.01171875;-0.012939453125;0.96484375
141;1481459608164;0.2578125;-1.1484375;4.078125;-0.01171875;-0.012939453125;0.96484375
142;1481459608297;0.2578125;-1.1484375;4.078125;-0.01171875;-0.012939453125;0.96484375
143;1481459608437;0.2578125;-1.1484375;4.078125;-0.01171875;-0.012939453125;0.96484375
144;1481459608577;0.2578125;-1.1484375;4.078125;-0.01171875;-0.012939453125;0.96484375
145;1481459608717;1.0625;-0.28125;3.0;-0.02490234375;0.044677734375;0.949462890625
146;1481459608857;1.0625;-0.28125;3.0;-0.02490234375;0.044677734375;0.949462890625
147;1481459608997;1.0625;-0.28125;3.0;-0.02490234375;0.044677734375;0.949462890625
148;1481459609138;1.0625;-0.28125;3.0;-0.02490234375;0.044677734375;0.949462890625
149;1481459609277;1.0625;-0.28125;3.0;-0.02490234375;0.044677734375;0.949462890625
150;1481459609424;1.0625;-0.28125;3.0;-0.02490234375;0.044677734375;0.949462890625
151;1481459609557;1.0625;-0.28125;3.0;-0.02490234375;0.044677734375;0.949462890625
152;1481459609697;-0.171875;-0.1171875;3.6953125;0.007568359375;0.0556640625;0.965576171875
153;1481459609837;-0.171875;-0.1171875;3.6953125;0.007568359375;0.0556640625;0.965576171875
154;1481459609977;-0.171875;-0.1171875;3.6953125;0.007568359375;0.0556640625;0.965576171875
155;1481459610117;-0.171875;-0.1171875;3.6953125;0.007568359375;0.0556640625;0.965576171875
156;1481459610257;-0.171875;-0.1171875;3.6953125;0.007568359375;0.0556640625;0.965576171875
157;1481459610398;-0.171875;-0.1171875;3.6953125;0.007568359375;0.0556640625;0.965576171875
158;1481459610537;-0.171875;-0.1171875;3.6953125;0.007568359375;0.0556640625;0.965576171875
159;1481459610677;-0.171875;-0.1171875;3.6953125;0.007568359375;0.0556640625;0.965576171875
160;1481459610817;0.2109375;-0.828125;4.65625;-0.01123046875;-0.01904296875;0.98828125
161;1481459610964;0.2109375;-0.828125;4.65625;-0.01123046875;-0.01904296875;0.98828125
162;1481459611098;0.2109375;-0.828125;4.65625;-0.01123046875;-0.01904296875;0.98828125
163;1481459611238;0.2109375;-0.828125;4.65625;-0.01123046875;-0.01904296875;0.98828125
164;1481459611378;0.2109375;-0.828125;4.65625;-0.01123046875;-0.01904296875;0.98828125
165;1481459611518;0.2109375;-0.828125;4.65625;-0.01123046875;-0.01904296875;0.98828125
166;1481459611658;0.2109375;-0.828125;4.65625;-0.01123046875;-0.01904296875;0.98828125
167;1481459611804;-0.4765625;-0.21875;3.171875;0.0166015625;0.06005859375;0.98486328125
168;1481459611938;-0.4765625;-0.21875;3.171875;0.0166015625;0.06005859375;0.98486328125
169;1481459612078;-0.4765625;-0.21875;3.171875;0.0166015625;0.06005859375;0.98486328125
170;1481459612224;-0.4765625;-0.21875;3.171875;0.0166015625;0.06005859375;0.98486328125
171;1481459612357;-0.4765625;-0.21875;3.171875;0.0166015625;0.06005859375;0.98486328125
172;1481459612497;-0.4765625;-0.21875;3.171875;0.0166015625;0.06005859375;0.98486328125
173;1481459612637;-0.4765625;-0.21875;3.171875;0.0166015625;0.06005859375;0.98486328125
174;1481459612778;-0.4140625;-2.1875;3.1640625;0.018310546875;0.057861328125;1.00756835938
175;1481459612917;-0.4140625;-2.1875;3.1640625;0.018310546875;0.057861328125;1.00756835938
176;1481459613064;-0.4140625;-2.1875;3.1640625;0.018310546875;0.057861328125;1.00756835938
177;1481459613197;-0.4140625;-2.1875;3.1640625;0.018310546875;0.057861328125;1.00756835938
178;1481459613337;-0.4140625;-2.1875;3.1640625;0.018310546875;0.057861328125;1.00756835938
179;1481459613477;-0.4140625;-2.1875;3.1640625;0.018310546875;0.057861328125;1.00756835938
180;1481459613617;-0.4140625;-2.1875;3.1640625;0.018310546875;0.057861328125;1.00756835938
181;1481459613757;2.5234375;-1.2734375;4.890625;-0.03369140625;0.01708984375;0.965576171875
182;1481459613904;2.5234375;-1.2734375;4.890625;-0.03369140625;0.01708984375;0.965576171875
183;1481459614037;2.5234375;-1.2734375;4.890625;-0.03369140625;0.01708984375;0.965576171875
184;1481459614177;2.5234375;-1.2734375;4.890625;-0.03369140625;0.01708984375;0.965576171875
185;1481459614317;2.5234375;-1.2734375;4.890625;-0.03369140625;0.01708984375;0.965576171875
186;1481459614457;2.5234375;-1.2734375;4.890625;-0.03369140625;0.01708984375;0.965576171875
187;1481459614597;2.5234375;-1.2734375;4.890625;-0.03369140625;0.01708984375;0.965576171875
188;1481459614738;0.0078125;-1.9296875;3.3359375;0.001953125;0.0087890625;0.952880859375
189;1481459614877;0.0078125;-1.9296875;3.3359375;0.001953125;0.0087890625;0.952880859375
190;1481459615017;0.0078125;-1.9296875;3.3359375;0.001953125;0.0087890625;0.952880859375
191;1481459615157;0.0078125;-1.9296875;3.3359375;0.001953125;0.0087890625;0.952880859375
192;1481459615304;0.0078125;-1.9296875;3.3359375;0.001953125;0.0087890625;0.952880859375
193;1481459615437;0.0078125;-1.9296875;3.3359375;0.001953125;0.0087890625;0.952880859375
194;1481459615577;0.0078125;-1.9296875;3.3359375;0.001953125;0.0087890625;0.952880859375
195;1481459615717;1.2578125;-1.4921875;2.9296875;0.01318359375;0.007568359375;0.990478515625
196;1481459615857;1.2578125;-1.4921875;2.9296875;0.01318359375;0.007568359375;0.990478515625
197;1481459615997;1.2578125;-1.4921875;2.9296875;0.01318359375;0.007568359375;0.990478515625
198;1481459616137;1.2578125;-1.4921875;2.9296875;0.01318359375;0.007568359375;0.990478515625
199;1481459616277;1.2578125;-1.4921875;2.9296875;0.01318359375;0.007568359375;0.990478515625
200;1481459616417;1.2578125;-1.4921875;2.9296875;0.01318359375;0.007568359375;0.990478515625
201;1481459616557;1.2578125;-1.4921875;2.9296875;0.01318359375;0.007568359375;0.990478515625
202;1481459616697;-0.6875;-1.96875;1.953125;-0.04541015625;-0.024658203125;0.95703125
203;1481459616837;-0.6875;-1.96875;1.953125;-0.04541015625;-0.024658203125;0.95703125
204;1481459616977;-0.6875;-1.96875;1.953125;-0.04541015625;-0.024658203125;0.95703125
205;1481459617117;-0.6875;-1.96875;1.953125;-0.04541015625;-0.024658203125;0.95703125
206;1481459617257;-0.6875;-1.96875;1.953125;-0.04541015625;-0.024658203125;0.95703125
207;1481459617397;-0.6875;-1.96875;1.953125;-0.04541015625;-0.024658203125;0.95703125
208;1481459617537;-0.6875;-1.96875;1.953125;-0.04541015625;-0.024658203125;0.95703125
209;1481459617677;-0.6875;-1.96875;1.953125;-0.04541015625;-0.024658203125;0.95703125
210;1481459617817;-0.453125;-1.9140625;2.3125;-0.00537109375;0.0078125;0.961181640625
211;1481459617957;-0.453125;-1.9140625;2.3125;-0.00537109375;0.0078125;0.961181640625
212;1481459618097;-0.453125;-1.9140625;2.3125;-0.00537109375;0.0078125;0.961181640625
213;1481459618237;-0.453125;-1.9140625;2.3125;-0.00537109375;0.0078125;0.961181640625
